order_id,order_date,expected_delivery_date,actual_delivery_date,supplier_id,product_id,warehouse_id,quantity_ordered,quantity_received,unit_cost_usd,total_cost_usd,order_status,delivery_status,days_late,quality_score,defect_quantity,payment_status,shipping_mode,order_year,order_month,order_month_name,order_quarter,order_year_month,actual_lead_time,fill_rate,is_perfect_order,supplier_name,country,tier,supplier_category,product_name,product_category,warehouse_name,city
PO01487,2023-01-31,2023-02-15,2023-02-20,SUP009,PRD009,WH006,200,187,227.78,45555.77,Delivered,Late,5.0,4.6,2,Paid,Road Transport,2023,1,January,1,2023-01,20.0,93.5,0,German Precision GmbH,Germany,A,Machinery Parts,Precision Gear Set PG-10,Machinery,Madinah Distribution Center,Madinah
PO01488,2023-11-23,2023-11-28,,SUP011,PRD011,WH006,50,0,101.45,5072.65,Cancelled,Cancelled,,,0,Cancelled,Road Transport,2023,11,November,4,2023-11,,0.0,0,Oman Mineral Resources,Oman,B,Raw Materials,Copper Wire Spool 500m,Raw Materials,Madinah Distribution Center,Madinah
PO01489,2024-03-07,2024-03-20,2024-03-25,SUP013,PRD013,WH002,100,90,5.35,534.74,Delivered,Late,5.0,3.4,3,Paid,Rail,2024,3,March,1,2024-03,18.0,90.0,0,Korean Tech Parts Co.,South Korea,A,Electronics,Microchip MC-2000,Electronics,Jeddah Port Warehouse,Jeddah
PO01490,2023-07-06,2023-07-19,,SUP001,PRD001,WH003,750,0,48.92,36688.25,In Transit,Pending,,,0,Pending,Road Transport,2023,7,July,3,2023-07,,0.0,0,Al Rajhi Materials Co.,Saudi Arabia,A,Raw Materials,Industrial Valve A-100,Valves,Dammam Industrial Store,Dammam
PO01491,2023-01-21,2023-02-06,,SUP015,PRD015,WH004,500,0,7.72,3862.17,In Transit,Pending,,,0,Pending,Sea Freight,2023,1,January,1,2023-01,,0.0,0,Malay Rubber Industries,Malaysia,B,Plastics,Rubber Gasket Set,Plastics,Dubai Free Zone Hub,Dubai
PO01492,2023-01-14,2023-01-26,2023-01-23,SUP015,PRD015,WH003,750,715,8.31,6235.3,Delivered,On Time,0.0,3.2,21,Paid,Rail,2023,1,January,1,2023-01,9.0,95.33,0,Malay Rubber Industries,Malaysia,B,Plastics,Rubber Gasket Set,Plastics,Dammam Industrial Store,Dammam
PO01493,2023-02-12,2023-03-11,,SUP009,PRD009,WH003,200,0,213.04,42608.35,Cancelled,Cancelled,,,0,Cancelled,Express Courier,2023,2,February,1,2023-02,,0.0,0,German Precision GmbH,Germany,A,Machinery Parts,Precision Gear Set PG-10,Machinery,Dammam Industrial Store,Dammam
PO01494,2023-07-27,2023-08-16,,SUP005,PRD005,WH004,150,0,85.7,12855.34,In Transit,Pending,,,0,Pending,Rail,2023,7,July,3,2023-07,,0.0,0,Nile Textiles Co.,Egypt,B,Textiles,Cotton Fabric Roll 50m,Textiles,Dubai Free Zone Hub,Dubai
PO01495,2023-01-16,2023-02-01,,SUP009,PRD009,WH005,1000,0,215.88,215881.23,Cancelled,Cancelled,,,0,Cancelled,Express Courier,2023,1,January,1,2023-01,,0.0,0,German Precision GmbH,Germany,A,Machinery Parts,Precision Gear Set PG-10,Machinery,Jubail Chemical Storage,Jubail
PO01496,2023-05-02,2023-05-07,,SUP008,PRD017,WH005,50,0,22.12,1106.21,In Transit,Pending,,,0,Pending,Express Courier,2023,5,May,2,2023-05,,0.0,0,Mumbai Plastics Inc.,India,C,Plastics,Thermal Insulation Foam,Plastics,Jubail Chemical Storage,Jubail
PO01497,2024-03-15,2024-04-14,2024-04-18,SUP003,PRD003,WH004,200,182,28.51,5701.82,Delivered,Late,4.0,4.9,1,Paid,Express Courier,2024,3,March,1,2024-03,34.0,91.0,0,Eastern Chemicals Corp.,Saudi Arabia,B,Chemicals,Sodium Hydroxide 25kg,Chemicals,Dubai Free Zone Hub,Dubai
PO01498,2024-08-14,2024-08-17,2024-08-22,SUP009,PRD009,WH004,300,298,210.07,63021.56,Delivered,Late,5.0,4.9,11,Paid,Road Transport,2024,8,August,3,2024-08,8.0,99.33,0,German Precision GmbH,Germany,A,Machinery Parts,Precision Gear Set PG-10,Machinery,Dubai Free Zone Hub,Dubai
PO01499,2023-05-01,2023-05-13,2023-05-11,SUP008,PRD017,WH004,150,146,21.83,3273.76,Delivered,On Time,0.0,3.2,4,Paid,Express Courier,2023,5,May,2,2023-05,10.0,97.33,0,Mumbai Plastics Inc.,India,C,Plastics,Thermal Insulation Foam,Plastics,Dubai Free Zone Hub,Dubai
PO01500,2024-12-30,2025-01-15,2025-01-17,SUP010,PRD010,WH002,750,700,12.7,9523.36,Delivered,Late,2.0,4.2,15,Paid,Road Transport,2024,12,December,4,2024-12,18.0,93.33,0,Bahrain Logistics Hub,Bahrain,B,Packaging,Bubble Wrap Roll 100m,Packaging,Jeddah Port Warehouse,Jeddah
PO01501,2023-09-30,2023-10-29,,SUP015,PRD015,WH001,300,0,8.21,2462.04,Cancelled,Cancelled,,,0,Cancelled,Road Transport,2023,9,September,3,2023-09,,0.0,0,Malay Rubber Industries,Malaysia,B,Plastics,Rubber Gasket Set,Plastics,Riyadh Central Warehouse,Riyadh
PO01502,2024-05-12,2024-05-28,,SUP014,PRD014,WH003,150,0,61.78,9266.72,Cancelled,Cancelled,,,0,Cancelled,Express Courier,2024,5,May,2,2024-05,,0.0,0,Italian Leather Supplies,Italy,A,Textiles,Premium Leather Sheet,Textiles,Dammam Industrial Store,Dammam
PO01503,2023-05-25,2023-06-23,2023-06-24,SUP003,PRD003,WH004,200,198,28.53,5705.86,Delivered,Late,1.0,4.8,4,Paid,Air Freight,2023,5,May,2,2023-05,30.0,99.0,0,Eastern Chemicals Corp.,Saudi Arabia,B,Chemicals,Sodium Hydroxide 25kg,Chemicals,Dubai Free Zone Hub,Dubai
PO01504,2023-05-20,2023-06-08,2023-06-07,SUP005,PRD019,WH002,750,714,4.38,3287.71,Delivered,On Time,0.0,4.9,29,Paid,Road Transport,2023,5,May,2,2023-05,18.0,95.2,0,Nile Textiles Co.,Egypt,B,Textiles,Polyester Thread 1000m,Textiles,Jeddah Port Warehouse,Jeddah
PO01505,2024-04-08,2024-04-24,2024-04-24,SUP004,PRD004,WH002,100,90,115.65,11564.64,Delivered,On Time,0.0,3.7,2,Paid,Express Courier,2024,4,April,2,2024-04,16.0,90.0,0,Dubai Steel Industries,UAE,A,Raw Materials,Steel Beam H200,Steel,Jeddah Port Warehouse,Jeddah
PO01506,2024-01-16,2024-02-13,2024-02-10,SUP001,PRD001,WH004,50,48,43.59,2179.42,Delivered,On Time,0.0,3.5,1,Pending,Express Courier,2024,1,January,1,2024-01,25.0,96.0,0,Al Rajhi Materials Co.,Saudi Arabia,A,Raw Materials,Industrial Valve A-100,Valves,Dubai Free Zone Hub,Dubai
PO01507,2023-05-20,2023-06-06,2023-06-11,SUP004,PRD004,WH001,50,49,129.79,6489.53,Delivered,Late,5.0,3.5,1,Paid,Express Courier,2023,5,May,2,2023-05,22.0,98.0,0,Dubai Steel Industries,UAE,A,Raw Materials,Steel Beam H200,Steel,Riyadh Central Warehouse,Riyadh
PO01508,2023-11-16,2023-11-28,2023-11-26,SUP009,PRD009,WH006,1000,957,218.25,218248.1,Delivered,On Time,0.0,4.7,19,Paid,Road Transport,2023,11,November,4,2023-11,10.0,95.7,0,German Precision GmbH,Germany,A,Machinery Parts,Precision Gear Set PG-10,Machinery,Madinah Distribution Center,Madinah
PO01509,2024-04-28,2024-05-27,2024-05-31,SUP013,PRD013,WH004,1000,908,5.02,5015.47,Delivered,Late,4.0,4.8,32,Paid,Road Transport,2024,4,April,2,2024-04,33.0,90.8,0,Korean Tech Parts Co.,South Korea,A,Electronics,Microchip MC-2000,Electronics,Dubai Free Zone Hub,Dubai
PO01510,2023-02-16,2023-03-12,,SUP003,PRD003,WH005,200,0,29.48,5895.07,In Transit,Pending,,,0,Pending,Sea Freight,2023,2,February,1,2023-02,,0.0,0,Eastern Chemicals Corp.,Saudi Arabia,B,Chemicals,Sodium Hydroxide 25kg,Chemicals,Jubail Chemical Storage,Jubail
PO01511,2024-04-24,2024-05-22,,SUP015,PRD015,WH002,750,0,7.71,5782.17,In Transit,Pending,,,0,Pending,Air Freight,2024,4,April,2,2024-04,,0.0,0,Malay Rubber Industries,Malaysia,B,Plastics,Rubber Gasket Set,Plastics,Jeddah Port Warehouse,Jeddah
PO01512,2023-12-12,2023-12-31,2023-12-31,SUP014,PRD014,WH004,500,472,70.44,35218.6,Delivered,On Time,0.0,4.2,5,Paid,Express Courier,2023,12,December,4,2023-12,19.0,94.4,0,Italian Leather Supplies,Italy,A,Textiles,Premium Leather Sheet,Textiles,Dubai Free Zone Hub,Dubai
PO01513,2024-05-30,2024-06-07,,SUP004,PRD018,WH003,200,0,0.86,171.26,In Transit,Pending,,,0,Pending,Road Transport,2024,5,May,2,2024-05,,0.0,0,Dubai Steel Industries,UAE,A,Raw Materials,Stainless Steel Bolt M10,Steel,Dammam Industrial Store,Dammam
PO01514,2024-02-20,2024-02-24,,SUP015,PRD015,WH005,300,0,7.47,2241.63,In Transit,Pending,,,0,Pending,Rail,2024,2,February,1,2024-02,,0.0,0,Malay Rubber Industries,Malaysia,B,Plastics,Rubber Gasket Set,Plastics,Jubail Chemical Storage,Jubail
PO01515,2023-10-11,2023-10-25,,SUP012,PRD012,WH004,300,0,18.55,5565.91,Pending,Pending,,,0,Pending,Road Transport,2023,10,October,4,2023-10,,0.0,0,Jordan Chemical Works,Jordan,C,Chemicals,Sulfuric Acid 10L,Chemicals,Dubai Free Zone Hub,Dubai
PO01516,2024-02-11,2024-02-19,2024-03-01,SUP003,PRD003,WH005,300,273,29.4,8819.26,Delivered,Very Late,11.0,4.0,9,Paid,Express Courier,2024,2,February,1,2024-02,19.0,91.0,0,Eastern Chemicals Corp.,Saudi Arabia,B,Chemicals,Sodium Hydroxide 25kg,Chemicals,Jubail Chemical Storage,Jubail
PO01517,2023-04-15,2023-04-20,2023-04-20,SUP015,PRD015,WH001,50,45,8.21,410.4,Delivered,On Time,0.0,4.6,1,Pending,Sea Freight,2023,4,April,2,2023-04,5.0,90.0,0,Malay Rubber Industries,Malaysia,B,Plastics,Rubber Gasket Set,Plastics,Riyadh Central Warehouse,Riyadh
PO01518,2024-12-04,2024-12-27,2025-01-07,SUP012,PRD012,WH002,300,294,19.47,5840.75,Delivered,Very Late,11.0,4.9,10,Paid,Sea Freight,2024,12,December,4,2024-12,34.0,98.0,0,Jordan Chemical Works,Jordan,C,Chemicals,Sulfuric Acid 10L,Chemicals,Jeddah Port Warehouse,Jeddah
PO01519,2023-03-26,2023-04-12,,SUP011,PRD011,WH002,300,0,102.67,30802.47,In Transit,Pending,,,0,Pending,Sea Freight,2023,3,March,1,2023-03,,0.0,0,Oman Mineral Resources,Oman,B,Raw Materials,Copper Wire Spool 500m,Raw Materials,Jeddah Port Warehouse,Jeddah
PO01520,2023-01-11,2023-01-15,2023-01-14,SUP003,PRD003,WH006,150,148,28.45,4267.3,Delivered,On Time,0.0,3.7,5,Paid,Express Courier,2023,1,January,1,2023-01,3.0,98.67,0,Eastern Chemicals Corp.,Saudi Arabia,B,Chemicals,Sodium Hydroxide 25kg,Chemicals,Madinah Distribution Center,Madinah
PO01521,2023-12-14,2023-12-18,,SUP001,PRD001,WH003,100,0,48.45,4844.6,Pending,Pending,,,0,Pending,Air Freight,2023,12,December,4,2023-12,,0.0,0,Al Rajhi Materials Co.,Saudi Arabia,A,Raw Materials,Industrial Valve A-100,Valves,Dammam Industrial Store,Dammam
PO01522,2023-05-13,2023-06-07,,SUP008,PRD008,WH003,50,0,9.24,461.98,In Transit,Pending,,,0,Pending,Sea Freight,2023,5,May,2,2023-05,,0.0,0,Mumbai Plastics Inc.,India,C,Plastics,PVC Pipe 3-inch 6m,Plastics,Dammam Industrial Store,Dammam
PO01523,2023-02-19,2023-03-15,2023-03-16,SUP001,PRD001,WH003,100,90,46.15,4614.89,Delivered,Late,1.0,3.7,4,Paid,Express Courier,2023,2,February,1,2023-02,25.0,90.0,0,Al Rajhi Materials Co.,Saudi Arabia,A,Raw Materials,Industrial Valve A-100,Valves,Dammam Industrial Store,Dammam
PO01524,2024-09-18,2024-09-23,,SUP012,PRD012,WH001,250,0,19.31,4828.63,Cancelled,Cancelled,,,0,Cancelled,Sea Freight,2024,9,September,3,2024-09,,0.0,0,Jordan Chemical Works,Jordan,C,Chemicals,Sulfuric Acid 10L,Chemicals,Riyadh Central Warehouse,Riyadh
PO01525,2023-08-15,2023-09-06,2023-09-15,SUP011,PRD011,WH005,300,274,96.06,28817.31,Delivered,Very Late,9.0,3.7,0,Paid,Rail,2023,8,August,3,2023-08,31.0,91.33,0,Oman Mineral Resources,Oman,B,Raw Materials,Copper Wire Spool 500m,Raw Materials,Jubail Chemical Storage,Jubail
PO01526,2024-08-06,2024-08-09,,SUP010,PRD010,WH006,500,0,13.1,6548.61,In Transit,Pending,,,0,Pending,Express Courier,2024,8,August,3,2024-08,,0.0,0,Bahrain Logistics Hub,Bahrain,B,Packaging,Bubble Wrap Roll 100m,Packaging,Madinah Distribution Center,Madinah
PO01527,2023-03-02,2023-03-19,,SUP002,PRD002,WH006,250,0,3.06,765.29,Pending,Pending,,,0,Pending,Air Freight,2023,3,March,1,2023-03,,0.0,0,Gulf Packaging Ltd.,Saudi Arabia,A,Packaging,Corrugated Box 40x30,Packaging,Madinah Distribution Center,Madinah
PO01528,2024-05-05,2024-05-29,2024-05-31,SUP009,PRD009,WH006,250,239,200.15,50036.53,Delivered,Late,2.0,4.9,4,Paid,Rail,2024,5,May,2,2024-05,26.0,95.6,0,German Precision GmbH,Germany,A,Machinery Parts,Precision Gear Set PG-10,Machinery,Madinah Distribution Center,Madinah
PO01529,2024-05-17,2024-05-30,,SUP008,PRD017,WH002,50,0,21.62,1080.96,In Transit,Pending,,,0,Pending,Road Transport,2024,5,May,2,2024-05,,0.0,0,Mumbai Plastics Inc.,India,C,Plastics,Thermal Insulation Foam,Plastics,Jeddah Port Warehouse,Jeddah
PO01530,2023-01-12,2023-01-27,,SUP002,PRD002,WH002,250,0,3.1,775.6,In Transit,Pending,,,0,Pending,Rail,2023,1,January,1,2023-01,,0.0,0,Gulf Packaging Ltd.,Saudi Arabia,A,Packaging,Corrugated Box 40x30,Packaging,Jeddah Port Warehouse,Jeddah
PO01531,2023-07-08,2023-07-28,2023-08-02,SUP005,PRD005,WH004,150,138,81.64,12245.89,Delivered,Late,5.0,3.4,2,Paid,Sea Freight,2023,7,July,3,2023-07,25.0,92.0,0,Nile Textiles Co.,Egypt,B,Textiles,Cotton Fabric Roll 50m,Textiles,Dubai Free Zone Hub,Dubai
PO01532,2024-08-08,2024-08-12,,SUP001,PRD001,WH006,200,0,43.26,8652.67,In Transit,Pending,,,0,Pending,Express Courier,2024,8,August,3,2024-08,,0.0,0,Al Rajhi Materials Co.,Saudi Arabia,A,Raw Materials,Industrial Valve A-100,Valves,Madinah Distribution Center,Madinah
PO01533,2024-07-23,2024-08-03,2024-07-31,SUP015,PRD015,WH005,500,472,7.74,3869.73,Delivered,On Time,0.0,4.6,14,Paid,Road Transport,2024,7,July,3,2024-07,8.0,94.4,0,Malay Rubber Industries,Malaysia,B,Plastics,Rubber Gasket Set,Plastics,Jubail Chemical Storage,Jubail
PO01534,2024-04-12,2024-05-12,2024-05-14,SUP006,PRD006,WH003,500,465,15.95,7976.29,Delivered,Late,2.0,3.8,5,Paid,Air Freight,2024,4,April,2,2024-04,32.0,93.0,0,Turkish Components AG,Turkey,A,Components,Circuit Board CB-500,Electronics,Dammam Industrial Store,Dammam
PO01535,2023-01-09,2023-01-23,,SUP015,PRD015,WH004,1000,0,7.63,7628.25,In Transit,Pending,,,0,Pending,Road Transport,2023,1,January,1,2023-01,,0.0,0,Malay Rubber Industries,Malaysia,B,Plastics,Rubber Gasket Set,Plastics,Dubai Free Zone Hub,Dubai
PO01536,2024-04-18,2024-05-10,2024-05-07,SUP008,PRD008,WH006,300,295,8.31,2491.71,Delivered,On Time,0.0,3.5,11,Paid,Rail,2024,4,April,2,2024-04,19.0,98.33,0,Mumbai Plastics Inc.,India,C,Plastics,PVC Pipe 3-inch 6m,Plastics,Madinah Distribution Center,Madinah
PO01537,2024-12-18,2025-01-15,2025-01-18,SUP003,PRD003,WH006,1000,957,28.98,28975.28,Delivered,Late,3.0,4.0,0,Paid,Rail,2024,12,December,4,2024-12,31.0,95.7,0,Eastern Chemicals Corp.,Saudi Arabia,B,Chemicals,Sodium Hydroxide 25kg,Chemicals,Madinah Distribution Center,Madinah
PO01538,2023-04-19,2023-05-05,2023-05-04,SUP013,PRD013,WH005,300,287,5.54,1662.56,Delivered,On Time,0.0,3.9,13,Paid,Sea Freight,2023,4,April,2,2023-04,15.0,95.67,0,Korean Tech Parts Co.,South Korea,A,Electronics,Microchip MC-2000,Electronics,Jubail Chemical Storage,Jubail
PO01539,2024-01-26,2024-01-30,,SUP009,PRD009,WH006,200,0,214.58,42916.13,In Transit,Pending,,,0,Pending,Express Courier,2024,1,January,1,2024-01,,0.0,0,German Precision GmbH,Germany,A,Machinery Parts,Precision Gear Set PG-10,Machinery,Madinah Distribution Center,Madinah
PO01540,2023-08-10,2023-08-17,,SUP002,PRD002,WH005,750,0,3.47,2603.72,Cancelled,Cancelled,,,0,Cancelled,Express Courier,2023,8,August,3,2023-08,,0.0,0,Gulf Packaging Ltd.,Saudi Arabia,A,Packaging,Corrugated Box 40x30,Packaging,Jubail Chemical Storage,Jubail
PO01541,2023-10-10,2023-11-03,2023-11-01,SUP006,PRD006,WH001,50,45,16.44,821.99,Delivered,On Time,0.0,3.4,0,Paid,Air Freight,2023,10,October,4,2023-10,22.0,90.0,0,Turkish Components AG,Turkey,A,Components,Circuit Board CB-500,Electronics,Riyadh Central Warehouse,Riyadh
PO01542,2023-05-19,2023-05-30,2023-06-12,SUP011,PRD011,WH001,200,194,91.19,18238.21,Delivered,Very Late,13.0,4.8,8,Paid,Road Transport,2023,5,May,2,2023-05,24.0,97.0,0,Oman Mineral Resources,Oman,B,Raw Materials,Copper Wire Spool 500m,Raw Materials,Riyadh Central Warehouse,Riyadh
PO01543,2024-08-14,2024-08-17,2024-08-19,SUP010,PRD010,WH006,50,46,11.64,581.75,Delivered,Late,2.0,4.4,0,Paid,Rail,2024,8,August,3,2024-08,5.0,92.0,0,Bahrain Logistics Hub,Bahrain,B,Packaging,Bubble Wrap Roll 100m,Packaging,Madinah Distribution Center,Madinah
PO01544,2024-05-24,2024-05-30,2024-06-05,SUP006,PRD006,WH006,150,142,15.56,2334.2,Delivered,Very Late,6.0,3.8,6,Pending,Air Freight,2024,5,May,2,2024-05,12.0,94.67,0,Turkish Components AG,Turkey,A,Components,Circuit Board CB-500,Electronics,Madinah Distribution Center,Madinah
PO01545,2023-01-03,2023-01-28,2023-01-28,SUP011,PRD011,WH003,100,96,99.54,9953.76,Delivered,On Time,0.0,3.4,3,Paid,Express Courier,2023,1,January,1,2023-01,25.0,96.0,0,Oman Mineral Resources,Oman,B,Raw Materials,Copper Wire Spool 500m,Raw Materials,Dammam Industrial Store,Dammam
PO01546,2023-04-02,2023-04-14,,SUP007,PRD007,WH004,50,0,34.53,1726.54,In Transit,Pending,,,0,Pending,Air Freight,2023,4,April,2,2023-04,,0.0,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Dubai Free Zone Hub,Dubai
PO01547,2024-08-19,2024-09-16,2024-09-18,SUP012,PRD012,WH001,100,96,19.8,1979.9,Delivered,Late,2.0,3.8,0,Paid,Air Freight,2024,8,August,3,2024-08,30.0,96.0,0,Jordan Chemical Works,Jordan,C,Chemicals,Sulfuric Acid 10L,Chemicals,Riyadh Central Warehouse,Riyadh
PO01548,2023-05-02,2023-05-21,2023-06-04,SUP007,PRD007,WH001,500,492,32.24,16119.6,Delivered,Very Late,14.0,4.8,11,Paid,Rail,2023,5,May,2,2023-05,33.0,98.4,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Riyadh Central Warehouse,Riyadh
PO01549,2023-06-06,2023-06-20,2023-06-25,SUP002,PRD002,WH003,250,232,3.51,877.56,Delivered,Late,5.0,3.1,11,Pending,Road Transport,2023,6,June,2,2023-06,19.0,92.8,0,Gulf Packaging Ltd.,Saudi Arabia,A,Packaging,Corrugated Box 40x30,Packaging,Dammam Industrial Store,Dammam
PO01550,2024-09-11,2024-09-21,,SUP013,PRD013,WH006,300,0,4.99,1498.27,In Transit,Pending,,,0,Pending,Express Courier,2024,9,September,3,2024-09,,0.0,0,Korean Tech Parts Co.,South Korea,A,Electronics,Microchip MC-2000,Electronics,Madinah Distribution Center,Madinah
PO01551,2024-01-21,2024-01-28,2024-02-09,SUP003,PRD003,WH002,100,90,29.39,2939.5,Delivered,Very Late,12.0,4.9,1,Pending,Road Transport,2024,1,January,1,2024-01,19.0,90.0,0,Eastern Chemicals Corp.,Saudi Arabia,B,Chemicals,Sodium Hydroxide 25kg,Chemicals,Jeddah Port Warehouse,Jeddah
PO01552,2024-11-01,2024-11-25,2024-11-30,SUP009,PRD009,WH003,50,47,222.81,11140.35,Delivered,Late,5.0,4.0,2,Paid,Rail,2024,11,November,4,2024-11,29.0,94.0,0,German Precision GmbH,Germany,A,Machinery Parts,Precision Gear Set PG-10,Machinery,Dammam Industrial Store,Dammam
PO01553,2023-06-01,2023-06-13,2023-06-13,SUP011,PRD011,WH006,300,294,103.75,31124.43,Delivered,On Time,0.0,4.8,10,Paid,Air Freight,2023,6,June,2,2023-06,12.0,98.0,0,Oman Mineral Resources,Oman,B,Raw Materials,Copper Wire Spool 500m,Raw Materials,Madinah Distribution Center,Madinah
PO01554,2024-01-10,2024-01-30,2024-02-09,SUP011,PRD011,WH003,50,49,102.34,5116.94,Delivered,Very Late,10.0,3.5,0,Paid,Express Courier,2024,1,January,1,2024-01,30.0,98.0,0,Oman Mineral Resources,Oman,B,Raw Materials,Copper Wire Spool 500m,Raw Materials,Dammam Industrial Store,Dammam
PO01555,2024-05-26,2024-06-21,2024-07-03,SUP007,PRD007,WH003,250,237,33.86,8466.09,Delivered,Very Late,12.0,4.6,4,Paid,Road Transport,2024,5,May,2,2024-05,38.0,94.8,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Dammam Industrial Store,Dammam
PO01556,2023-07-24,2023-08-07,,SUP006,PRD006,WH004,250,0,15.89,3972.76,Pending,Pending,,,0,Pending,Express Courier,2023,7,July,3,2023-07,,0.0,0,Turkish Components AG,Turkey,A,Components,Circuit Board CB-500,Electronics,Dubai Free Zone Hub,Dubai
PO01557,2024-05-29,2024-06-07,2024-06-05,SUP007,PRD007,WH004,300,270,34.84,10452.42,Delivered,On Time,0.0,4.4,0,Paid,Express Courier,2024,5,May,2,2024-05,7.0,90.0,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Dubai Free Zone Hub,Dubai
PO01558,2023-11-10,2023-11-18,,SUP009,PRD009,WH003,150,0,209.68,31451.63,In Transit,Pending,,,0,Pending,Road Transport,2023,11,November,4,2023-11,,0.0,0,German Precision GmbH,Germany,A,Machinery Parts,Precision Gear Set PG-10,Machinery,Dammam Industrial Store,Dammam
PO01559,2024-08-12,2024-09-11,,SUP007,PRD007,WH003,150,0,30.94,4641.25,Pending,Pending,,,0,Pending,Air Freight,2024,8,August,3,2024-08,,0.0,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Dammam Industrial Store,Dammam
PO01560,2023-01-14,2023-01-24,,SUP008,PRD017,WH002,100,0,21.78,2177.68,In Transit,Pending,,,0,Pending,Rail,2023,1,January,1,2023-01,,0.0,0,Mumbai Plastics Inc.,India,C,Plastics,Thermal Insulation Foam,Plastics,Jeddah Port Warehouse,Jeddah
PO01561,2023-05-06,2023-05-30,2023-06-07,SUP015,PRD015,WH001,100,93,7.94,793.98,Delivered,Very Late,8.0,3.6,1,Paid,Rail,2023,5,May,2,2023-05,32.0,93.0,0,Malay Rubber Industries,Malaysia,B,Plastics,Rubber Gasket Set,Plastics,Riyadh Central Warehouse,Riyadh
PO01562,2023-08-14,2023-08-20,2023-08-17,SUP011,PRD011,WH002,1000,982,91.38,91381.46,Delivered,On Time,0.0,4.8,6,Paid,Express Courier,2023,8,August,3,2023-08,3.0,98.2,0,Oman Mineral Resources,Oman,B,Raw Materials,Copper Wire Spool 500m,Raw Materials,Jeddah Port Warehouse,Jeddah
PO01563,2024-04-02,2024-04-10,2024-04-09,SUP002,PRD002,WH003,1000,979,3.06,3063.33,Delivered,On Time,0.0,3.5,41,Pending,Rail,2024,4,April,2,2024-04,7.0,97.9,0,Gulf Packaging Ltd.,Saudi Arabia,A,Packaging,Corrugated Box 40x30,Packaging,Dammam Industrial Store,Dammam
PO01564,2023-07-18,2023-08-16,2023-08-16,SUP011,PRD011,WH006,750,709,96.05,72034.51,Delivered,On Time,0.0,3.3,15,Paid,Air Freight,2023,7,July,3,2023-07,29.0,94.53,0,Oman Mineral Resources,Oman,B,Raw Materials,Copper Wire Spool 500m,Raw Materials,Madinah Distribution Center,Madinah
PO01565,2024-04-24,2024-04-28,2024-05-11,SUP001,PRD001,WH003,100,90,43.47,4347.32,Delivered,Very Late,13.0,4.9,1,Paid,Air Freight,2024,4,April,2,2024-04,17.0,90.0,0,Al Rajhi Materials Co.,Saudi Arabia,A,Raw Materials,Industrial Valve A-100,Valves,Dammam Industrial Store,Dammam
PO01566,2024-05-10,2024-05-17,2024-05-16,SUP014,PRD014,WH006,200,182,69.25,13850.02,Delivered,On Time,0.0,3.1,2,Paid,Air Freight,2024,5,May,2,2024-05,6.0,91.0,0,Italian Leather Supplies,Italy,A,Textiles,Premium Leather Sheet,Textiles,Madinah Distribution Center,Madinah
PO01567,2024-02-12,2024-02-20,2024-02-18,SUP009,PRD009,WH004,300,280,228.05,68416.28,Delivered,On Time,0.0,3.3,10,Paid,Sea Freight,2024,2,February,1,2024-02,6.0,93.33,0,German Precision GmbH,Germany,A,Machinery Parts,Precision Gear Set PG-10,Machinery,Dubai Free Zone Hub,Dubai
PO01568,2024-09-07,2024-10-03,,SUP011,PRD011,WH005,200,0,95.15,19030.31,Pending,Pending,,,0,Pending,Road Transport,2024,9,September,3,2024-09,,0.0,0,Oman Mineral Resources,Oman,B,Raw Materials,Copper Wire Spool 500m,Raw Materials,Jubail Chemical Storage,Jubail
PO01569,2024-09-22,2024-09-29,2024-10-03,SUP006,PRD006,WH002,200,197,15.82,3164.3,Delivered,Late,4.0,4.2,1,Paid,Rail,2024,9,September,3,2024-09,11.0,98.5,0,Turkish Components AG,Turkey,A,Components,Circuit Board CB-500,Electronics,Jeddah Port Warehouse,Jeddah
PO01570,2024-12-08,2024-12-18,2024-12-16,SUP012,PRD012,WH003,300,299,19.1,5731.4,Delivered,On Time,0.0,3.9,1,Paid,Rail,2024,12,December,4,2024-12,8.0,99.67,0,Jordan Chemical Works,Jordan,C,Chemicals,Sulfuric Acid 10L,Chemicals,Dammam Industrial Store,Dammam
PO01571,2023-02-16,2023-03-10,,SUP009,PRD009,WH004,100,0,223.58,22358.15,Pending,Pending,,,0,Pending,Air Freight,2023,2,February,1,2023-02,,0.0,0,German Precision GmbH,Germany,A,Machinery Parts,Precision Gear Set PG-10,Machinery,Dubai Free Zone Hub,Dubai
PO01572,2023-07-24,2023-07-27,,SUP007,PRD007,WH001,100,0,31.15,3114.87,Pending,Pending,,,0,Pending,Sea Freight,2023,7,July,3,2023-07,,0.0,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Riyadh Central Warehouse,Riyadh
